year,region,technology,spore,capacity_gw
2030,Hungary,Bio to liquids,345,0.00014327916668466597
2030,Hungary,Bio to liquids,431,0.0
2030,Hungary,CCGT,0,0.0012034010232579069
2030,Hungary,CCGT,21,0.0003052749765694096
2030,Hungary,CCGT,32,0.042156716542765614
2030,Hungary,CCGT,77,0.00017449294113489056
2030,Hungary,CCGT,100,0.008989483543728412
2030,Hungary,CCGT,206,0.0
2030,Hungary,CCGT,255,0.10959732073296526
2030,Hungary,CCGT,263,0.0
2030,Hungary,CCGT,328,0.0005340688753260185
2030,Hungary,CCGT,345,0.015853879316333322
2030,Hungary,CCGT,431,0.00017542834194561645
2030,Hungary,CHP,0,0.037298100005552205
2030,Hungary,CHP,21,0.036286555880761184
2030,Hungary,CHP,32,0.09076616771419042
2030,Hungary,CHP,77,0.03601796539451414
2030,Hungary,CHP,100,0.05711968299976739
2030,Hungary,CHP,206,0.03497867050829935
2030,Hungary,CHP,255,0.010015984086090276
2030,Hungary,CHP,263,0.24859734753621768
2030,Hungary,CHP,328,0.041413113460955636
2030,Hungary,CHP,345,0.2458782161988036
2030,Hungary,CHP,431,2.4444473990402362
2030,Hungary,Hydro,0,0.006718049948279743
2030,Hungary,Hydro,21,0.014321573202700536
2030,Hungary,Hydro,32,0.007895557284091114
2030,Hungary,Hydro,77,0.00690805415072521
2030,Hungary,Hydro,100,0.010097458893284523
2030,Hungary,Hydro,206,0.006828405968289905
2030,Hungary,Hydro,255,0.012530323449991184
2030,Hungary,Hydro,263,0.008399859447214646
2030,Hungary,Hydro,328,0.014744653932285337
2030,Hungary,Hydro,345,0.004582620219097498
2030,Hungary,Hydro,431,0.002718108186285255
2030,Hungary,Nuclear,0,0.7125069339558944
2030,Hungary,Nuclear,21,0.3064684344640534
2030,Hungary,Nuclear,32,0.019360390774492656
2030,Hungary,Nuclear,77,0.5642006173899163
2030,Hungary,Nuclear,100,0.8975052426784883
2030,Hungary,Nuclear,206,0.4585139888171558
2030,Hungary,Nuclear,255,0.6614729810980815
2030,Hungary,Nuclear,263,0.37422348647698006
2030,Hungary,Nuclear,328,0.7987334549773615
2030,Hungary,Nuclear,345,0.5054175252411632
2030,Hungary,Nuclear,431,0.0031184577087284278
2030,Hungary,Onshore wind,0,41.58996483091839
2030,Hungary,Onshore wind,21,26.275305031325512
2030,Hungary,Onshore wind,32,27.521409650032478
2030,Hungary,Onshore wind,77,15.205588506693585
2030,Hungary,Onshore wind,100,43.273593434649726
2030,Hungary,Onshore wind,206,0.0
2030,Hungary,Onshore wind,255,0.0
2030,Hungary,Onshore wind,263,2.3983018861583343
2030,Hungary,Onshore wind,328,58.74891783548796
2030,Hungary,Onshore wind,345,6.096831816817376
2030,Hungary,Onshore wind,431,40.507601464455966
2030,Hungary,PV,0,0.0023922606455343462
2030,Hungary,PV,21,0.0014529323818426997
2030,Hungary,PV,32,1.2245680371159282
2030,Hungary,PV,77,0.0014546734100798538
2030,Hungary,PV,100,0.8286300845634744
2030,Hungary,PV,206,32.527106605114845
2030,Hungary,PV,255,19.343877848305688
2030,Hungary,PV,263,3.1895790631340732
2030,Hungary,PV,328,0.007371746740377652
2030,Hungary,PV,345,0.6414158424967896
2030,Hungary,PV,431,0.00925176709203998
2030,Iceland,CCGT,0,9.654484319716659e-05
2030,Iceland,CCGT,21,0.0
2030,Iceland,CCGT,32,0.01715934266943244
2030,Iceland,CCGT,77,0.0
2030,Iceland,CCGT,100,0.02608164851060358
2030,Iceland,CCGT,206,0.0
2030,Iceland,CCGT,255,0.0
2030,Iceland,CCGT,263,0.0
2030,Iceland,CCGT,328,1.6075983941185555e-05
2030,Iceland,CCGT,345,0.027042220275243833
2030,Iceland,CCGT,431,0.000249261597519491
2030,Iceland,CHP,0,0.00018432739123324355
2030,Iceland,CHP,21,1.7308859579719243e-05
2030,Iceland,CHP,32,0.06288233033579131
2030,Iceland,CHP,77,0.0001789835156365302
2030,Iceland,CHP,100,0.05990526915060107
2030,Iceland,CHP,206,0.0
2030,Iceland,CHP,255,0.0
2030,Iceland,CHP,263,0.00018272904731997798
2030,Iceland,CHP,328,0.0005961205946396974
2030,Iceland,CHP,345,0.06900691758564942
2030,Iceland,CHP,431,0.001265318126435763
2030,Iceland,Offshore wind,0,1.3009395185945692e-06
2030,Iceland,Offshore wind,21,0.0
2030,Iceland,Offshore wind,32,0.010462246303644555
2030,Iceland,Offshore wind,77,3.7082554351732786
2030,Iceland,Offshore wind,100,0.021602092526673392
2030,Iceland,Offshore wind,206,6.248736642797105e-05
2030,Iceland,Offshore wind,255,0.0
2030,Iceland,Offshore wind,263,0.0
2030,Iceland,Offshore wind,328,0.001157920888391043
2030,Iceland,Offshore wind,345,0.09198795352415026
2030,Iceland,Offshore wind,431,0.00037216510124031917
2030,Iceland,Onshore wind,0,0.5330420684027763
2030,Iceland,Onshore wind,21,31.9659447512858
2030,Iceland,Onshore wind,32,11.873703608526977
2030,Iceland,Onshore wind,77,12.578479649991452
2030,Iceland,Onshore wind,100,20.686856204302185
2030,Iceland,Onshore wind,206,1.7291944783652091
2030,Iceland,Onshore wind,255,1.8276631072726481
2030,Iceland,Onshore wind,263,0.5311208936064361
2030,Iceland,Onshore wind,328,6.598046655977877
2030,Iceland,Onshore wind,345,13.249248240881098
2030,Iceland,Onshore wind,431,20.627017642584686
2030,Iceland,PV,0,0.0007673539142574363
2030,Iceland,PV,21,29.549379188142748
2030,Iceland,PV,32,0.21082428936323452
2030,Iceland,PV,77,6.4113878896841765
2030,Iceland,PV,100,0.41095141135325425
2030,Iceland,PV,206,4.757375714315639e-05
2030,Iceland,PV,255,0.0
2030,Iceland,PV,263,0.0008063526651288761
2030,Iceland,PV,328,0.004432409957401718
2030,Iceland,PV,345,0.5277904799571252
2030,Iceland,PV,431,0.0050098222363199
2030,Ireland,Bio to liquids,0,0.0
2030,Ireland,Bio to liquids,21,0.0
2030,Ireland,Bio to liquids,32,0.0
2030,Ireland,Bio to liquids,77,0.0
2030,Ireland,Bio to liquids,100,0.00037679905727929804
2030,Ireland,Bio to liquids,206,0.0
2030,Ireland,Bio to liquids,255,0.0
2030,Ireland,Bio to liquids,263,0.0
2030,Ireland,Bio to liquids,328,0.0008814444055249014
2030,Ireland,Bio to liquids,345,0.0008621355966246725
2030,Ireland,Bio to liquids,431,0.0
2030,Ireland,CCGT,0,0.00038049990920183493
2030,Ireland,CCGT,21,0.0
2030,Ireland,CCGT,32,0.011010365763580908
2030,Ireland,CCGT,77,0.0
2030,Ireland,CCGT,100,0.016905469886631646
2030,Ireland,CCGT,206,0.0
2030,Ireland,CCGT,255,0.0
2030,Ireland,CCGT,263,0.0
2030,Ireland,CCGT,328,0.00017259623781310375
2030,Ireland,CCGT,345,0.011728596499819966
2030,Ireland,CCGT,431,0.0003850841232839562
2030,Ireland,CHP,0,0.010162370352415696
2030,Ireland,CHP,21,0.020982456769445604
2030,Ireland,CHP,32,0.12119010814602454
2030,Ireland,CHP,77,0.0071807178864062736
2030,Ireland,CHP,100,0.17409933441862815
2030,Ireland,CHP,206,0.04023511572486386
2030,Ireland,CHP,255,0.027902118007270913
2030,Ireland,CHP,263,0.018979262700719594
2030,Ireland,CHP,328,0.0227197810800122
2030,Ireland,CHP,345,0.1175221186127817
2030,Ireland,CHP,431,0.9968379771631926
2030,Ireland,Hydro,0,0.03233418384838231
2030,Ireland,Hydro,21,0.07563784746394904
2030,Ireland,Hydro,32,0.012936414824093977
2030,Ireland,Hydro,77,0.011626386950348705
2030,Ireland,Hydro,100,0.06845573921790209
2030,Ireland,Hydro,206,0.024493425446179704
2030,Ireland,Hydro,255,0.02910821735894288
2030,Ireland,Hydro,263,0.0662031118609185
2030,Ireland,Hydro,328,0.048150135930326736
2030,Ireland,Hydro,345,0.0580892262516759
2030,Ireland,Hydro,431,0.05348724057261345
2030,Ireland,Offshore wind,0,0.0005578845935885439
2030,Ireland,Offshore wind,21,0.0
2030,Ireland,Offshore wind,32,0.057707308228817644
2030,Ireland,Offshore wind,77,54.075552004686244
2030,Ireland,Offshore wind,100,0.05417563711740991
2030,Ireland,Offshore wind,206,30.980666874340038
2030,Ireland,Offshore wind,255,12.43183245676002
2030,Ireland,Offshore wind,263,0.0001675713961168629
2030,Ireland,Offshore wind,328,0.0017282427765059874
2030,Ireland,Offshore wind,345,0.07194420242801362
2030,Ireland,Offshore wind,431,4.5259272610266915e-05
2030,Ireland,Onshore wind,0,8.886579464563868
2030,Ireland,Onshore wind,21,1.7314868249118944
2030,Ireland,Onshore wind,32,12.224126065647454
2030,Ireland,Onshore wind,77,0.04896448099339274
2030,Ireland,Onshore wind,100,72.31604241183268
2030,Ireland,Onshore wind,206,0.0002987937412376868
2030,Ireland,Onshore wind,255,0.0
2030,Ireland,Onshore wind,263,13.30173326965703
2030,Ireland,Onshore wind,328,5.834388323354652
2030,Ireland,Onshore wind,345,63.42866768930872
2030,Ireland,Onshore wind,431,1.6211887040118902
2030,Ireland,PV,0,16.3099405664329
2030,Ireland,PV,21,9.513316338247552e-05
2030,Ireland,PV,32,26.7275260015463
2030,Ireland,PV,77,0.00103050345265525
2030,Ireland,PV,100,17.993734509442827
2030,Ireland,PV,206,0.0
2030,Ireland,PV,255,0.0
2030,Ireland,PV,263,0.5839346151342407
2030,Ireland,PV,328,0.0030803815773595864
2030,Ireland,PV,345,61.32867842072273
2030,Ireland,PV,431,16.376592921093096
2030,Italy,Bio to liquids,0,0.0
2030,Italy,Bio to liquids,21,0.0
2030,Italy,Bio to liquids,32,0.0
2030,Italy,Bio to liquids,77,0.0
2030,Italy,Bio to liquids,100,0.0037571341876996224
2030,Italy,Bio to liquids,206,0.0
2030,Italy,Bio to liquids,255,0.0
2030,Italy,Bio to liquids,263,0.0
2030,Italy,Bio to liquids,328,0.049019067499374444
2030,Italy,Bio to liquids,345,0.010231334348008703
2030,Italy,Bio to liquids,431,0.0
2030,Italy,CCGT,0,3.792765209679445
2030,Italy,CCGT,21,2.5538592136407017
2030,Italy,CCGT,32,0.2296542299768865
2030,Italy,CCGT,77,2.396595185638114
2030,Italy,CCGT,100,0.10365006870242048
2030,Italy,CCGT,206,2.203278684449397
2030,Italy,CCGT,255,0.46038329338055667
2030,Italy,CCGT,263,0.0
2030,Italy,CCGT,328,0.0016231891874497809
2030,Italy,CCGT,345,2.649381847855943
2030,Italy,CCGT,431,0.00249893970470647
2030,Italy,CHP,0,0.44098071729401267
2030,Italy,CHP,21,0.22252600532496106
2030,Italy,CHP,32,0.734420876372064
2030,Italy,CHP,77,0.4029411654399144
2030,Italy,CHP,100,0.9827537654175352
2030,Italy,CHP,206,0.24692404416127275
2030,Italy,CHP,255,0.060230636257934844
2030,Italy,CHP,263,4.23550229475243
2030,Italy,CHP,328,0.3490235365274315
2030,Italy,CHP,345,5.329876465010827
2030,Italy,CHP,431,2.6607615313688897
2030,Italy,Hydro,0,1.538853640045823
2030,Italy,Hydro,21,3.0926684725176834
2030,Italy,Hydro,32,1.27963673277814
2030,Italy,Hydro,77,0.7928832456332694
2030,Italy,Hydro,100,2.363677689286171
2030,Italy,Hydro,206,2.893573013251936
2030,Italy,Hydro,255,2.609283610163353
2030,Italy,Hydro,263,3.0110648134464184
2030,Italy,Hydro,328,0.8649068384840749
2030,Italy,Hydro,345,2.141220633164096
2030,Italy,Hydro,431,1.899796828093009
2030,Italy,Offshore wind,0,0.000838855467802679
2030,Italy,Offshore wind,21,0.0
2030,Italy,Offshore wind,32,0.28191952985580726
2030,Italy,Offshore wind,77,0.00347896016763034
2030,Italy,Offshore wind,100,0.2454498654984525
2030,Italy,Offshore wind,206,0.0
2030,Italy,Offshore wind,255,0.0
2030,Italy,Offshore wind,263,0.0
2030,Italy,Offshore wind,328,0.005574805552245368
2030,Italy,Offshore wind,345,3.2364718815301767
2030,Italy,Offshore wind,431,0.0030528971733407373
2030,Italy,Onshore wind,0,11.398029100878292
2030,Italy,Onshore wind,21,36.44279759692595
2030,Italy,Onshore wind,32,31.293841832095172
2030,Italy,Onshore wind,77,12.575959468612892
2030,Italy,Onshore wind,100,18.56564854510518
2030,Italy,Onshore wind,206,12.984910755030876
2030,Italy,Onshore wind,255,19.17490900175732
2030,Italy,Onshore wind,263,0.0012501538955786242
2030,Italy,Onshore wind,328,51.77097394757234
2030,Italy,Onshore wind,345,15.92374293023445
2030,Italy,Onshore wind,431,21.75900100095951
2030,Italy,PV,0,63.39582803672901
2030,Italy,PV,21,66.56229996062886
2030,Italy,PV,32,46.7312716806093
2030,Italy,PV,77,27.39846488706768
2030,Italy,PV,100,45.77227468302681
2030,Italy,PV,206,6.551469340664592
2030,Italy,PV,255,12.37024217700794
2030,Italy,PV,263,250.5574850464714
2030,Italy,PV,328,42.82528771805995
2030,Italy,PV,345,99.88465401156395
2030,Italy,PV,431,55.11175833391674
2030,Latvia,Bio to liquids,0,0.0
2030,Latvia,Bio to liquids,21,0.0
2030,Latvia,Bio to liquids,32,0.0
2030,Latvia,Bio to liquids,77,0.0
2030,Latvia,Bio to liquids,100,0.0005029541772889495
2030,Latvia,Bio to liquids,206,0.0
2030,Latvia,Bio to liquids,255,0.0
2030,Latvia,Bio to liquids,263,0.0
2030,Latvia,Bio to liquids,328,6.414918949068643e-05
2030,Latvia,Bio to liquids,345,0.0009864029117045568
2030,Latvia,Bio to liquids,431,0.0
2030,Latvia,CCGT,0,0.0010575137404605693
2030,Latvia,CCGT,21,0.0
2030,Latvia,CCGT,32,0.005078880282010223
2030,Latvia,CCGT,77,0.0004548081941926328
2030,Latvia,CCGT,100,0.02872752376050385
2030,Latvia,CCGT,206,0.0
2030,Latvia,CCGT,255,0.0
2030,Latvia,CCGT,263,0.0
2030,Latvia,CCGT,328,0.00012973197268823587
2030,Latvia,CCGT,345,0.052846246103993307
2030,Latvia,CCGT,431,0.00033728244086312265
2030,Latvia,CHP,0,0.030855615188895093
2030,Latvia,CHP,21,0.0034085733893163715
2030,Latvia,CHP,32,0.04440554468034156
2030,Latvia,CHP,77,0.01254995375118497
2030,Latvia,CHP,100,0.15242243360353958
2030,Latvia,CHP,206,0.00047088146274084107
2030,Latvia,CHP,255,0.0
2030,Latvia,CHP,263,0.4736295549077074
2030,Latvia,CHP,328,0.0006752818847497677
2030,Latvia,CHP,345,0.15248342060608258
2030,Latvia,CHP,431,0.49740735527668584
2030,Latvia,Hydro,0,0.5049150733904878
2030,Latvia,Hydro,21,0.24090563792655723
2030,Latvia,Hydro,32,0.3606163479849301
2030,Latvia,Hydro,77,0.43381082331057125
2030,Latvia,Hydro,100,0.18040875661973108
2030,Latvia,Hydro,206,0.48609364854210463
2030,Latvia,Hydro,255,0.22112692441495896
2030,Latvia,Hydro,263,0.1333679225478846
2030,Latvia,Hydro,328,0.5172584005739458
2030,Latvia,Hydro,345,0.46934735971236224
2030,Latvia,Hydro,431,0.3024548783661891
2030,Latvia,Offshore wind,0,0.00013029857014472485
2030,Latvia,Offshore wind,21,0.0
2030,Latvia,Offshore wind,32,0.02491570925030094
2030,Latvia,Offshore wind,77,0.003963068687157967
2030,Latvia,Offshore wind,100,0.029523730318190965
2030,Latvia,Offshore wind,206,0.0
2030,Latvia,Offshore wind,255,0.0
2030,Latvia,Offshore wind,263,2.8501057335212916e-05
2030,Latvia,Offshore wind,328,6.189342853819068e-05
2030,Latvia,Offshore wind,345,0.17059419788844182
2030,Latvia,Offshore wind,431,0.0005577793400975258
2030,Latvia,Onshore wind,0,0.001138740381990671
2030,Latvia,Onshore wind,21,0.00026845826798834463
2030,Latvia,Onshore wind,32,0.17729628795463728
2030,Latvia,Onshore wind,77,5.378863107169239
2030,Latvia,Onshore wind,100,0.11631194079841282
2030,Latvia,Onshore wind,206,3.8305672169300573
2030,Latvia,Onshore wind,255,3.2967855473331986
2030,Latvia,Onshore wind,263,0.00020246364908196683
2030,Latvia,Onshore wind,328,0.00030640888614954484
2030,Latvia,Onshore wind,345,0.6940206652658157
2030,Latvia,Onshore wind,431,0.002423287244563972
2030,Latvia,PV,0,18.826432245367233
2030,Latvia,PV,21,0.0005963359385898532
2030,Latvia,PV,32,0.47123998146811563
2030,Latvia,PV,77,0.013004022973725838
2030,Latvia,PV,100,0.39123748807271097
2030,Latvia,PV,206,0.813045147048492
2030,Latvia,PV,255,0.0012849190388067666
2030,Latvia,PV,263,8.593707988105343e-05
2030,Latvia,PV,328,0.003383936949012748
2030,Latvia,PV,345,0.5913606691365929
2030,Latvia,PV,431,0.011401238343028485
2030,Lithuania,Bio to liquids,0,0.0
2030,Lithuania,Bio to liquids,21,0.0
2030,Lithuania,Bio to liquids,32,0.0
2030,Lithuania,Bio to liquids,77,0.0
2030,Lithuania,Bio to liquids,100,0.0011663809256825584
2030,Lithuania,Bio to liquids,206,0.0
2030,Lithuania,Bio to liquids,255,0.0
2030,Lithuania,Bio to liquids,263,0.0
2030,Lithuania,Bio to liquids,328,8.146664085248301e-05
2030,Lithuania,Bio to liquids,345,4.136857882730825e-05
2030,Lithuania,Bio to liquids,431,0.0
2030,Lithuania,CCGT,0,0.00036736964500298493
2030,Lithuania,CCGT,21,0.0
2030,Lithuania,CCGT,32,0.04582002716327511
2030,Lithuania,CCGT,77,0.0
2030,Lithuania,CCGT,100,0.0021767697928989273
2030,Lithuania,CCGT,206,0.0
2030,Lithuania,CCGT,255,0.0
2030,Lithuania,CCGT,263,0.0
2030,Lithuania,CCGT,328,0.0002838910158205214
2030,Lithuania,CCGT,345,0.013868595337324553
2030,Lithuania,CCGT,431,0.0002454885439306269
2030,Lithuania,CHP,0,0.012684274873249144
2030,Lithuania,CHP,21,0.011760901554383611
2030,Lithuania,CHP,32,0.0842875712653878
2030,Lithuania,CHP,77,0.03756698628516832
2030,Lithuania,CHP,100,0.08310621844744276
2030,Lithuania,CHP,206,0.012420697249778545
2030,Lithuania,CHP,255,0.006476517655321814
2030,Lithuania,CHP,263,0.14184322738248814
2030,Lithuania,CHP,328,0.004159455196980114
2030,Lithuania,CHP,345,0.23073331088435603
2030,Lithuania,CHP,431,0.7513688980947378
2030,Lithuania,Hydro,0,0.012469310037982599
2030,Lithuania,Hydro,21,0.03236110588541676
2030,Lithuania,Hydro,32,0.018958811335281527
2030,Lithuania,Hydro,77,0.000415680042554746
2030,Lithuania,Hydro,100,0.00228905877603208
2030,Lithuania,Hydro,206,0.03272940111675199
2030,Lithuania,Hydro,255,0.007401324804790143
2030,Lithuania,Hydro,263,0.01733988817784317
2030,Lithuania,Hydro,328,0.0008289843340683477
2030,Lithuania,Hydro,345,0.015051467090839665
2030,Lithuania,Hydro,431,0.005795205381913937
2030,Lithuania,Offshore wind,0,9.318896024263415e-05
2030,Lithuania,Offshore wind,21,0.0
2030,Lithuania,Offshore wind,32,0.08076145844675066
2030,Lithuania,Offshore wind,77,0.08714409048070786
2030,Lithuania,Offshore wind,100,0.03683792374881334
2030,Lithuania,Offshore wind,206,0.0
2030,Lithuania,Offshore wind,255,0.0
2030,Lithuania,Offshore wind,263,0.00013835460073839304
2030,Lithuania,Offshore wind,328,0.0015889312417868022
2030,Lithuania,Offshore wind,345,0.15894778170974733
2030,Lithuania,Offshore wind,431,0.0006592974335211694
2030,Lithuania,Onshore wind,0,0.007386526320290933
2030,Lithuania,Onshore wind,21,7.4001696555457315
2030,Lithuania,Onshore wind,32,0.19260625818593144
2030,Lithuania,Onshore wind,77,0.0015834827023272372
2030,Lithuania,Onshore wind,100,0.2990319800550862
2030,Lithuania,Onshore wind,206,0.0002527322430339793
2030,Lithuania,Onshore wind,255,0.0
2030,Lithuania,Onshore wind,263,0.0001988686321894577
2030,Lithuania,Onshore wind,328,4.532704230792308e-05
2030,Lithuania,Onshore wind,345,1.1536378945247492
2030,Lithuania,Onshore wind,431,0.0037129786934695166
2030,Lithuania,PV,0,13.324842315218339
2030,Lithuania,PV,21,0.0007508706534027454
2030,Lithuania,PV,32,0.5452842088268692
2030,Lithuania,PV,77,14.261911413155321
2030,Lithuania,PV,100,0.20114494240748798
2030,Lithuania,PV,206,9.98575661569192
2030,Lithuania,PV,255,12.135289872265124
2030,Lithuania,PV,263,6.442338280898383e-05
2030,Lithuania,PV,328,0.001281656965413755
2030,Lithuania,PV,345,4.656318355241566
2030,Lithuania,PV,431,0.0029978347258099716
2030,Luxembourg,Bio to liquids,0,0.0
2030,Luxembourg,Bio to liquids,21,0.0
2030,Luxembourg,Bio to liquids,32,0.0
2030,Luxembourg,Bio to liquids,77,0.0
2030,Luxembourg,Bio to liquids,100,7.430758172532415e-05
2030,Luxembourg,Bio to liquids,206,0.0
2030,Luxembourg,Bio to liquids,255,0.0
2030,Luxembourg,Bio to liquids,263,0.0
2030,Luxembourg,Bio to liquids,328,0.0
2030,Luxembourg,Bio to liquids,345,0.0014287185565347992
2030,Luxembourg,Bio to liquids,431,0.0
2030,Luxembourg,CCGT,0,0.00013146082333454878
2030,Luxembourg,CCGT,21,0.0
2030,Luxembourg,CCGT,32,0.02639494591839724
2030,Luxembourg,CCGT,77,0.0
2030,Luxembourg,CCGT,100,0.021687083041992995
2030,Luxembourg,CCGT,206,0.0
2030,Luxembourg,CCGT,255,0.0
2030,Luxembourg,CCGT,263,0.0
2030,Luxembourg,CCGT,328,0.00020030390968604658
2030,Luxembourg,CCGT,345,0.015051303237767528
2030,Luxembourg,CCGT,431,0.00026422281578435694
2030,Luxembourg,CHP,0,0.004256042017232363
2030,Luxembourg,CHP,21,0.0004466232815474224
2030,Luxembourg,CHP,32,0.019580714361610164
2030,Luxembourg,CHP,77,0.00967266088494971
2030,Luxembourg,CHP,100,0.05432833707400171
2030,Luxembourg,CHP,206,0.002662236860673103
2030,Luxembourg,CHP,255,0.00202167219929089
2030,Luxembourg,CHP,263,0.011946658917828406
2030,Luxembourg,CHP,328,0.004085299357887432
2030,Luxembourg,CHP,345,0.1084516308502101
2030,Luxembourg,CHP,431,0.013483607939483451
2030,Luxembourg,Onshore wind,0,4.4389899264944965
2030,Luxembourg,Onshore wind,21,2.2572614650009064
2030,Luxembourg,Onshore wind,32,0.2945941145283844
2030,Luxembourg,Onshore wind,77,0.8349808432610984
2030,Luxembourg,Onshore wind,100,3.5986160775515894
2030,Luxembourg,Onshore wind,206,0.0
2030,Luxembourg,Onshore wind,255,0.0
2030,Luxembourg,Onshore wind,263,0.0032672832966790426
2030,Luxembourg,Onshore wind,328,2.7729761073064676
2030,Luxembourg,Onshore wind,345,2.4496853091310604
2030,Luxembourg,Onshore wind,431,2.1408382901675433
2030,Luxembourg,PV,0,0.0024968115684413667
2030,Luxembourg,PV,21,0.0005483193050129201
2030,Luxembourg,PV,32,0.5608459949052146
2030,Luxembourg,PV,77,0.0013641254929692343
2030,Luxembourg,PV,100,0.5421205512322667
2030,Luxembourg,PV,206,14.410780739186496
2030,Luxembourg,PV,255,8.508194392982503
2030,Luxembourg,PV,263,0.0004022550182241869
2030,Luxembourg,PV,328,0.00034353408831336557
2030,Luxembourg,PV,345,1.618925202713608
2030,Luxembourg,PV,431,0.004055425829634789
2030,Montenegro,Bio to liquids,0,0.0
2030,Montenegro,Bio to liquids,21,0.0
2030,Montenegro,Bio to liquids,32,0.0
2030,Montenegro,Bio to liquids,77,0.0
2030,Montenegro,Bio to liquids,100,4.2217789676381515e-05
2030,Montenegro,Bio to liquids,206,0.0
2030,Montenegro,Bio to liquids,255,0.0
2030,Montenegro,Bio to liquids,263,0.0
2030,Montenegro,Bio to liquids,328,0.010627388229280948
2030,Montenegro,Bio to liquids,345,0.00035096410950593367
2030,Montenegro,Bio to liquids,431,0.0
2030,Montenegro,CCGT,0,0.0003447797509374239
2030,Montenegro,CCGT,21,0.0
2030,Montenegro,CCGT,32,0.00936161522354872
2030,Montenegro,CCGT,77,0.0
2030,Montenegro,CCGT,100,0.011478179701671653
2030,Montenegro,CCGT,206,0.0
2030,Montenegro,CCGT,255,0.0
2030,Montenegro,CCGT,263,0.0
2030,Montenegro,CCGT,328,0.00034945870759383094
2030,Montenegro,CCGT,345,0.0086315368433218
2030,Montenegro,CCGT,431,0.00019337190947559807
2030,Montenegro,CHP,0,0.000369345105028472
2030,Montenegro,CHP,21,0.00024043147331155495
2030,Montenegro,CHP,32,0.009529684612936415
2030,Montenegro,CHP,77,0.0030358552626272334
2030,Montenegro,CHP,100,0.07171772579656507
2030,Montenegro,CHP,206,0.0
2030,Montenegro,CHP,255,0.0
2030,Montenegro,CHP,263,0.17133075518520555
2030,Montenegro,CHP,328,0.0007762166003638122
2030,Montenegro,CHP,345,0.05781712782076326
2030,Montenegro,CHP,431,0.0006202658875368226
2030,Montenegro,Hydro,0,0.06556831779306364
2030,Montenegro,Hydro,21,0.16666746363662013
2030,Montenegro,Hydro,32,0.20639150860038072
2030,Montenegro,Hydro,77,0.1365665070389637
2030,Montenegro,Hydro,100,0.19110053726695098
2030,Montenegro,Hydro,206,0.16315684670686612
2030,Montenegro,Hydro,255,0.026011513356132967
2030,Montenegro,Hydro,263,0.20163475358739552
2030,Montenegro,Hydro,328,0.13781088845968262
2030,Montenegro,Hydro,345,0.17189803975118112
2030,Montenegro,Hydro,431,0.09770235206948033
2030,Montenegro,Offshore wind,0,0.0
2030,Montenegro,Offshore wind,21,0.0
2030,Montenegro,Offshore wind,32,0.007970690793376941
2030,Montenegro,Offshore wind,77,0.00013253433584648695
2030,Montenegro,Offshore wind,100,0.05210227279387965
2030,Montenegro,Offshore wind,206,0.0
2030,Montenegro,Offshore wind,255,0.0
2030,Montenegro,Offshore wind,263,0.0
2030,Montenegro,Offshore wind,328,0.00027935491853401994
2030,Montenegro,Offshore wind,345,0.05193542169082826
2030,Montenegro,Offshore wind,431,0.00033386791822168717
2030,Montenegro,Onshore wind,0,2.5747125599813736
2030,Montenegro,Onshore wind,21,0.000436888214219407
2030,Montenegro,Onshore wind,32,0.22286139010066952
2030,Montenegro,Onshore wind,77,0.016087293060524765
2030,Montenegro,Onshore wind,100,0.2179111023923331
2030,Montenegro,Onshore wind,206,0.0
2030,Montenegro,Onshore wind,255,0.0
2030,Montenegro,Onshore wind,263,0.00016094608390972945
2030,Montenegro,Onshore wind,328,0.001929358413658181
2030,Montenegro,Onshore wind,345,0.27509855859558613
2030,Montenegro,Onshore wind,431,0.00022118687489756223
2030,Montenegro,PV,0,0.003420987350197257
2030,Montenegro,PV,21,2.627124239536479
2030,Montenegro,PV,32,1.444916142671536
2030,Montenegro,PV,77,1.765881538793255
2030,Montenegro,PV,100,0.12938056801770548
2030,Montenegro,PV,206,0.0
2030,Montenegro,PV,255,0.0
2030,Montenegro,PV,263,2.467434455431611
2030,Montenegro,PV,328,0.01328152564032953
2030,Montenegro,PV,345,0.483465142010808
2030,Montenegro,PV,431,2.155649315680078
2030,Netherlands,Bio to liquids,0,0.0
2030,Netherlands,Bio to liquids,21,0.0
2030,Netherlands,Bio to liquids,32,0.0
2030,Netherlands,Bio to liquids,77,0.0
2030,Netherlands,Bio to liquids,100,0.000345892776509562
2030,Netherlands,Bio to liquids,206,0.0
2030,Netherlands,Bio to liquids,255,0.0
2030,Netherlands,Bio to liquids,263,0.0
2030,Netherlands,Bio to liquids,328,2.135229308080267e-05
2030,Netherlands,Bio to liquids,345,0.0018477398552342171
2030,Netherlands,Bio to liquids,431,0.0
2030,Netherlands,CCGT,0,0.0005138341676657631
2030,Netherlands,CCGT,21,3.21468451181216e-05
2030,Netherlands,CCGT,32,0.04748688510426751
2030,Netherlands,CCGT,77,0.0002755335713128479
2030,Netherlands,CCGT,100,0.025000227634883194
2030,Netherlands,CCGT,206,0.0
2030,Netherlands,CCGT,255,0.0
2030,Netherlands,CCGT,263,0.0
2030,Netherlands,CCGT,328,0.0002842403802744933
2030,Netherlands,CCGT,345,2.831532294726414
2030,Netherlands,CCGT,431,0.0005888926902654737
2030,Netherlands,CHP,0,0.17455865449119573
