spore,importing_region,exporting_region,grid_transfer_capacity
57,Netherlands,United Kingdom,24.3792402744803
57,North Macedonia,Albania,0.7000000725686
57,North Macedonia,Bulgaria,0.7624440276179
57,North Macedonia,Greece,1.3123912978313
57,North Macedonia,Serbia,1.9000065743577998
57,Norway,Denmark,1.7000017092461
57,Norway,Finland,1.9997960187652999
57,Norway,Germany,13.9998356152564
57,Norway,Netherlands,17.5263867011777
57,Norway,Sweden,27.507114944237102
57,Norway,United Kingdom,26.671218089577703
57,Poland,Czechia,20.9978445860392
57,Poland,Denmark,0.6000011057496
57,Poland,Germany,13.2381373626097
57,Poland,Lithuania,13.523732245682801
57,Poland,Slovakia,18.277559250479
57,Poland,Sweden,9.8512349584432
57,Portugal,Spain,51.1670746492377
57,Romania,Bulgaria,17.777208342601003
57,Romania,Hungary,13.999223517855699
57,Romania,Serbia,3.7358429318284
57,Serbia,Albania,1.1756191872564
57,Serbia,Bosnia Herzegovina,3.1000002441517
57,Serbia,Bulgaria,4.741952312385999
57,Serbia,Croatia,0.7000053017451999
57,Serbia,Hungary,15.0570575075891
57,Serbia,Montenegro,2.9000097438056
57,Serbia,North Macedonia,1.9000065743577998
57,Serbia,Romania,3.7358429318284
57,Slovakia,Czechia,4.4630572535043
57,Slovakia,Hungary,26.9994233585889
57,Slovakia,Poland,18.277559250479
57,Slovenia,Austria,1.600000293964
57,Slovenia,Croatia,3.4000003226412
57,Slovenia,Hungary,29.071293417992
57,Slovenia,Italy,26.9997268091929
57,Spain,France,48.732096030989
57,Spain,Portugal,51.1670746492377
57,Sweden,Denmark,4.2286099034230995
57,Sweden,Finland,16.418167274024
57,Sweden,Germany,5.5029880893872
57,Sweden,Lithuania,1.106485178881
57,Sweden,Norway,27.507114944237102
57,Sweden,Poland,9.8512349584432
57,Switzerland,Austria,2.4000008667078
57,Switzerland,France,18.7825641892055
57,Switzerland,Germany,8.2232671256525
57,Switzerland,Italy,8.500073849304801
57,United Kingdom,Belgium,3.4620955265766002
57,United Kingdom,Denmark,12.9774859454422
57,United Kingdom,France,19.035502326436298
57,United Kingdom,Germany,13.999856866878
57,United Kingdom,Iceland,21.1365512193508
57,United Kingdom,Ireland,18.058289103757
57,United Kingdom,Netherlands,24.3792402744803
57,United Kingdom,Norway,26.671218089577703
58,Albania,Greece,0.8000005447838
58,Albania,Montenegro,0.900033228473
58,Albania,North Macedonia,0.7000005965307
58,Albania,Serbia,0.9000064003367
58,Austria,Czechia,2.1000206636882996
58,Austria,Germany,11.1890507388219
58,Austria,Hungary,3.9199296756858
58,Austria,Italy,2.3000020261779
58,Austria,Slovenia,1.600020763664
58,Austria,Switzerland,2.400014622465
58,Belgium,France,39.032110914171604
58,Belgium,Germany,2.0000139310625
58,Belgium,Luxembourg,8.9469094103203
58,Belgium,Netherlands,19.6132533460389
58,Belgium,United Kingdom,23.999938588791398
58,Bosnia Herzegovina,Croatia,4.0000026831121
58,Bosnia Herzegovina,Montenegro,1.4000073288526
58,Bosnia Herzegovina,Serbia,3.1000045687565003
58,Bulgaria,Greece,4.698415376211201
58,Bulgaria,North Macedonia,2.8646299159204
58,Bulgaria,Romania,1.7501163963235
58,Bulgaria,Serbia,0.9000079780686
58,Croatia,Bosnia Herzegovina,4.0000026831121
58,Croatia,Hungary,2.3000087310281003
58,Croatia,Serbia,0.7000074415274
58,Croatia,Slovenia,3.4000448905102
58,Cyprus,Greece,2.0000120460460002
58,Czechia,Austria,2.1000206636882996
58,Czechia,Germany,5.787442338748599
58,Czechia,Poland,14.050219021954
58,Czechia,Slovakia,2.7000114595339
58,Denmark,Germany,31.949021305197
58,Denmark,Netherlands,0.700001146989
58,Denmark,Norway,1.7000011741485
58,Denmark,Poland,4.3064851423535
58,Denmark,Sweden,7.738280396839801
58,Denmark,United Kingdom,13.999975219145199
58,Estonia,Finland,1.0000010149688
58,Estonia,Latvia,0.9500056739570999
58,Finland,Estonia,1.0000010149688
58,Finland,Norway,1.9963330552882999
58,Finland,Sweden,15.2660446392125
58,France,Belgium,39.032110914171604
58,France,Germany,30.9923946174446
58,France,Ireland,27.9999576401167
58,France,Italy,40.80323546196681
58,France,Spain,26.6153910206865
58,France,Switzerland,19.7338822653359
58,France,United Kingdom,47.5340186137291
58,Germany,Austria,11.1890507388219
58,Germany,Belgium,2.0000139310625
58,Germany,Czechia,5.787442338748599
58,Germany,Denmark,31.949021305197
58,Germany,France,30.9923946174446
58,Germany,Luxembourg,6.928264685411801
58,Germany,Netherlands,49.4993037707675
58,Germany,Norway,7.6626247479914005
58,Germany,Poland,35.69944960895659
58,Germany,Sweden,2.600008988294
58,Germany,Switzerland,7.9117176559299995
58,Germany,United Kingdom,13.9999516155015
58,Greece,Albania,0.8000005447838
58,Greece,Bulgaria,4.698415376211201
58,Greece,Cyprus,2.0000120460460002
58,Greece,Italy,1.0000009200998998
58,Greece,North Macedonia,0.6000524088349
58,Hungary,Austria,3.9199296756858
58,Hungary,Croatia,2.3000087310281003
58,Hungary,Romania,3.2888020133523
58,Hungary,Serbia,2.1697639777621
58,Hungary,Slovakia,6.1024310017145
58,Hungary,Slovenia,0.9328649213468
58,Iceland,United Kingdom,2.1438532673435002
58,Ireland,France,27.9999576401167
58,Ireland,United Kingdom,20.5942968792327
58,Italy,Austria,2.3000020261779
58,Italy,France,40.80323546196681
58,Italy,Greece,1.0000009200998998
58,Italy,Montenegro,1.2000003559896002
58,Italy,Slovenia,4.8313360618998
58,Italy,Switzerland,8.500077597548598
58,Latvia,Estonia,0.9500056739570999
58,Latvia,Lithuania,2.7247624392864003
58,Lithuania,Latvia,2.7247624392864003
58,Lithuania,Poland,3.6335302873041
58,Lithuania,Sweden,0.7000047650833
58,Luxembourg,Belgium,8.9469094103203
58,Luxembourg,Germany,6.928264685411801
58,Montenegro,Albania,0.900033228473
58,Montenegro,Bosnia Herzegovina,1.4000073288526
58,Montenegro,Italy,1.2000003559896002
58,Montenegro,Serbia,2.9000206573445997
58,Netherlands,Belgium,19.6132533460389
58,Netherlands,Denmark,0.700001146989
58,Netherlands,Germany,49.4993037707675
58,Netherlands,Norway,0.7000034615994
58,Netherlands,United Kingdom,34.054626910946396
58,North Macedonia,Albania,0.7000005965307
58,North Macedonia,Bulgaria,2.8646299159204
58,North Macedonia,Greece,0.6000524088349
58,North Macedonia,Serbia,1.9001072926101001
58,Norway,Denmark,1.7000011741485
58,Norway,Finland,1.9963330552882999
58,Norway,Germany,7.6626247479914005
58,Norway,Netherlands,0.7000034615994
58,Norway,Sweden,32.8363755363459
58,Norway,United Kingdom,12.7363184850289
58,Poland,Czechia,14.050219021954
58,Poland,Denmark,4.3064851423535
58,Poland,Germany,35.69944960895659
58,Poland,Lithuania,3.6335302873041
58,Poland,Slovakia,18.7159149675253
58,Poland,Sweden,1.3422736463224
58,Portugal,Spain,36.5021012437037
58,Romania,Bulgaria,1.7501163963235
58,Romania,Hungary,3.2888020133523
58,Romania,Serbia,2.5000023999872
58,Serbia,Albania,0.9000064003367
58,Serbia,Bosnia Herzegovina,3.1000045687565003
58,Serbia,Bulgaria,0.9000079780686
58,Serbia,Croatia,0.7000074415274
58,Serbia,Hungary,2.1697639777621
58,Serbia,Montenegro,2.9000206573445997
58,Serbia,North Macedonia,1.9001072926101001
58,Serbia,Romania,2.5000023999872
58,Slovakia,Czechia,2.7000114595339
58,Slovakia,Hungary,6.1024310017145
58,Slovakia,Poland,18.7159149675253
58,Slovenia,Austria,1.600020763664
58,Slovenia,Croatia,3.4000448905102
58,Slovenia,Hungary,0.9328649213468
58,Slovenia,Italy,4.8313360618998
58,Spain,France,26.6153910206865
58,Spain,Portugal,36.5021012437037
58,Sweden,Denmark,7.738280396839801
58,Sweden,Finland,15.2660446392125
58,Sweden,Germany,2.600008988294
58,Sweden,Lithuania,0.7000047650833
58,Sweden,Norway,32.8363755363459
58,Sweden,Poland,1.3422736463224
58,Switzerland,Austria,2.400014622465
58,Switzerland,France,19.7338822653359
58,Switzerland,Germany,7.9117176559299995
58,Switzerland,Italy,8.500077597548598
58,United Kingdom,Belgium,23.999938588791398
58,United Kingdom,Denmark,13.999975219145199
58,United Kingdom,France,47.5340186137291
58,United Kingdom,Germany,13.9999516155015
58,United Kingdom,Iceland,2.1438532673435002
58,United Kingdom,Ireland,20.5942968792327
58,United Kingdom,Netherlands,34.054626910946396
58,United Kingdom,Norway,12.7363184850289
59,Albania,Greece,0.7999977904887
59,Albania,Montenegro,0.9000386298838999
59,Albania,North Macedonia,0.6999977862019
59,Albania,Serbia,0.9000219455288
59,Austria,Czechia,4.9259383074091
59,Austria,Germany,17.338290271188498
59,Austria,Hungary,12.428205518640699
59,Austria,Italy,3.7154036474118
59,Austria,Slovenia,1.5999965326879
59,Austria,Switzerland,2.3999944779658997
59,Belgium,France,46.270014215878
59,Belgium,Germany,2.0000158746827
59,Belgium,Luxembourg,22.273370094606
59,Belgium,Netherlands,10.6459121165236
59,Belgium,United Kingdom,13.8128768012837
59,Bosnia Herzegovina,Croatia,3.9999994224993
59,Bosnia Herzegovina,Montenegro,1.3999966597008
59,Bosnia Herzegovina,Serbia,3.0999982574353
59,Bulgaria,Greece,2.8159988779372
59,Bulgaria,North Macedonia,0.7000209782976
59,Bulgaria,Romania,4.6929730907143
59,Bulgaria,Serbia,6.7801102911389
59,Croatia,Bosnia Herzegovina,3.9999994224993
59,Croatia,Hungary,2.3000204206255
59,Croatia,Serbia,0.699998746611
59,Croatia,Slovenia,3.8153451884253
59,Cyprus,Greece,1.9999985432018998
59,Czechia,Austria,4.9259383074091
59,Czechia,Germany,14.852195298457799
59,Czechia,Poland,3.4175847745993
59,Czechia,Slovakia,3.3627196811677997
59,Denmark,Germany,31.947843046849098
59,Denmark,Netherlands,0.6999962379281
59,Denmark,Norway,1.7000168427684
59,Denmark,Poland,3.8868842111318997
59,Denmark,Sweden,8.998259574043699
59,Denmark,United Kingdom,13.9999634890955
59,Estonia,Finland,1.6550591528388998
59,Estonia,Latvia,5.685595186709699
59,Finland,Estonia,1.6550591528388998
59,Finland,Norway,0.9198076683531
59,Finland,Sweden,18.853460534103903
59,France,Belgium,46.270014215878
59,France,Germany,46.84358992537
59,France,Ireland,15.4035332827883
59,France,Italy,40.1948588957463
59,France,Spain,38.6693544043131
59,France,Switzerland,18.6130752867316
59,France,United Kingdom,33.8543240484245
59,Germany,Austria,17.338290271188498
59,Germany,Belgium,2.0000158746827
59,Germany,Czechia,14.852195298457799
59,Germany,Denmark,31.947843046849098
59,Germany,France,46.84358992537
59,Germany,Luxembourg,23.085592832852097
59,Germany,Netherlands,38.654696812650805
59,Germany,Norway,13.998698819758499
59,Germany,Poland,35.6987000161184
59,Germany,Sweden,2.6000069795239003
59,Germany,Switzerland,8.246553248934001
59,Germany,United Kingdom,13.999888613646501
59,Greece,Albania,0.7999977904887
59,Greece,Bulgaria,2.8159988779372
59,Greece,Cyprus,1.9999985432018998
59,Greece,Italy,2.4354813724117004
59,Greece,North Macedonia,1.9988539660495
59,Hungary,Austria,12.428205518640699
59,Hungary,Croatia,2.3000204206255
59,Hungary,Romania,3.6353313442323003
59,Hungary,Serbia,6.488932997228201
59,Hungary,Slovakia,7.5738297312449
59,Hungary,Slovenia,11.019013472373501
59,Iceland,United Kingdom,4.4109106795042
59,Ireland,France,15.4035332827883
59,Ireland,United Kingdom,12.7477485848102
59,Italy,Austria,3.7154036474118
59,Italy,France,40.1948588957463
59,Italy,Greece,2.4354813724117004
59,Italy,Montenegro,1.6730332408522
59,Italy,Slovenia,12.8839519790557
59,Italy,Switzerland,10.578779329021401
59,Latvia,Estonia,5.685595186709699
59,Latvia,Lithuania,4.3810624122653
59,Lithuania,Latvia,4.3810624122653
59,Lithuania,Poland,13.3541063158383
59,Lithuania,Sweden,9.2633503535818
59,Luxembourg,Belgium,22.273370094606
59,Luxembourg,Germany,23.085592832852097
59,Montenegro,Albania,0.9000386298838999
59,Montenegro,Bosnia Herzegovina,1.3999966597008
59,Montenegro,Italy,1.6730332408522
59,Montenegro,Serbia,2.900066118504
59,Netherlands,Belgium,10.6459121165236
59,Netherlands,Denmark,0.6999962379281
59,Netherlands,Germany,38.654696812650805
59,Netherlands,Norway,12.6369880180338
59,Netherlands,United Kingdom,37.1514154387131
59,North Macedonia,Albania,0.6999977862019
59,North Macedonia,Bulgaria,0.7000209782976
59,North Macedonia,Greece,1.9988539660495
59,North Macedonia,Serbia,1.900006413574
59,Norway,Denmark,1.7000168427684
59,Norway,Finland,0.9198076683531
59,Norway,Germany,13.998698819758499
59,Norway,Netherlands,12.6369880180338
59,Norway,Sweden,52.4605397139211
59,Norway,United Kingdom,19.5720534000111
59,Poland,Czechia,3.4175847745993
59,Poland,Denmark,3.8868842111318997
59,Poland,Germany,35.6987000161184
59,Poland,Lithuania,13.3541063158383
59,Poland,Slovakia,7.1868848006667
59,Poland,Sweden,1.4624191749096
59,Portugal,Spain,49.0368133197163
59,Romania,Bulgaria,4.6929730907143
59,Romania,Hungary,3.6353313442323003
59,Romania,Serbia,2.8168128912997
59,Serbia,Albania,0.9000219455288
59,Serbia,Bosnia Herzegovina,3.0999982574353
59,Serbia,Bulgaria,6.7801102911389
59,Serbia,Croatia,0.699998746611
59,Serbia,Hungary,6.488932997228201
59,Serbia,Montenegro,2.900066118504
59,Serbia,North Macedonia,1.900006413574
59,Serbia,Romania,2.8168128912997
59,Slovakia,Czechia,3.3627196811677997
59,Slovakia,Hungary,7.5738297312449
59,Slovakia,Poland,7.1868848006667
59,Slovenia,Austria,1.5999965326879
59,Slovenia,Croatia,3.8153451884253
59,Slovenia,Hungary,11.019013472373501
59,Slovenia,Italy,12.8839519790557
59,Spain,France,38.6693544043131
59,Spain,Portugal,49.0368133197163
59,Sweden,Denmark,8.998259574043699
59,Sweden,Finland,18.853460534103903
59,Sweden,Germany,2.6000069795239003
59,Sweden,Lithuania,9.2633503535818
59,Sweden,Norway,52.4605397139211
59,Sweden,Poland,1.4624191749096
59,Switzerland,Austria,2.3999944779658997
59,Switzerland,France,18.6130752867316
59,Switzerland,Germany,8.246553248934001
59,Switzerland,Italy,10.578779329021401
59,United Kingdom,Belgium,13.8128768012837
59,United Kingdom,Denmark,13.9999634890955
59,United Kingdom,France,33.8543240484245
59,United Kingdom,Germany,13.999888613646501
59,United Kingdom,Iceland,4.4109106795042
59,United Kingdom,Ireland,12.7477485848102
59,United Kingdom,Netherlands,37.1514154387131
59,United Kingdom,Norway,19.5720534000111
60,Albania,Greece,0.7999979857506
60,Albania,Montenegro,0.90005493728
60,Albania,North Macedonia,0.6999981168107
60,Albania,Serbia,0.8999998171681
60,Austria,Czechia,12.1075352335486
60,Austria,Germany,18.8438967127508
60,Austria,Hungary,15.99933028781
60,Austria,Italy,2.3000003734857
60,Austria,Slovenia,1.6000004520715
60,Austria,Switzerland,2.4000300841034
60,Belgium,France,36.9491540205212
60,Belgium,Germany,2.0000174138197
60,Belgium,Luxembourg,19.964578731607702
60,Belgium,Netherlands,16.3034399061062
60,Belgium,United Kingdom,16.7859133469717
60,Bosnia Herzegovina,Croatia,3.9999994460505
60,Bosnia Herzegovina,Montenegro,1.400006300723
60,Bosnia Herzegovina,Serbia,3.1000098345881
60,Bulgaria,Greece,9.645353082908
60,Bulgaria,North Macedonia,0.7000080308374
60,Bulgaria,Romania,7.218113894218799
60,Bulgaria,Serbia,1.9553980343296
60,Croatia,Bosnia Herzegovina,3.9999994460505
60,Croatia,Hungary,3.384357496027
60,Croatia,Serbia,0.6999989644186
60,Croatia,Slovenia,8.9520542206258
60,Cyprus,Greece,2.0000003270234004
60,Czechia,Austria,12.1075352335486
60,Czechia,Germany,9.0011172641462
60,Czechia,Poland,9.520886909121
60,Czechia,Slovakia,9.1048228768593
60,Denmark,Germany,31.9460976994266
60,Denmark,Netherlands,0.6999986882034
60,Denmark,Norway,1.7000024889363001
60,Denmark,Poland,15.1144789789223
60,Denmark,Sweden,7.5176976666408
60,Denmark,United Kingdom,13.9999635528909
60,Estonia,Finland,1.9243896416858002
60,Estonia,Latvia,5.8830595003464
60,Finland,Estonia,1.9243896416858002
60,Finland,Norway,1.9992834092445
60,Finland,Sweden,19.9047647231481
60,France,Belgium,36.9491540205212
60,France,Germany,52.931168958261594
60,France,Ireland,15.48349977634
60,France,Italy,43.6730734630023
60,France,Spain,29.5581735487312
60,France,Switzerland,29.2232622826727
60,France,United Kingdom,41.2119684746016
60,Germany,Austria,18.8438967127508
60,Germany,Belgium,2.0000174138197
60,Germany,Czechia,9.0011172641462
60,Germany,Denmark,31.9460976994266
60,Germany,France,52.931168958261594
60,Germany,Luxembourg,17.250005026226802
60,Germany,Netherlands,37.1312249953416
60,Germany,Norway,13.9999100596649
60,Germany,Poland,35.696956739832
60,Germany,Sweden,2.6000115007869
60,Germany,Switzerland,8.5401624405706
60,Germany,United Kingdom,13.9999059564849
60,Greece,Albania,0.7999979857506
60,Greece,Bulgaria,9.645353082908
60,Greece,Cyprus,2.0000003270234004
60,Greece,Italy,7.2829276080704
60,Greece,North Macedonia,1.2140365321248001
60,Hungary,Austria,15.99933028781
60,Hungary,Croatia,3.384357496027
60,Hungary,Romania,13.999614673174499
60,Hungary,Serbia,3.9386839807085
60,Hungary,Slovakia,5.4000185075355995
60,Hungary,Slovenia,1.0047811408589
60,Iceland,United Kingdom,12.5840417599219
60,Ireland,France,15.48349977634
60,Ireland,United Kingdom,12.7498286631792
60,Italy,Austria,2.3000003734857
60,Italy,France,43.6730734630023
60,Italy,Greece,7.2829276080704
60,Italy,Montenegro,1.2000225995641
60,Italy,Slovenia,7.1390058629071005
60,Italy,Switzerland,13.9303105988642
60,Latvia,Estonia,5.8830595003464
60,Latvia,Lithuania,4.0018987191588
60,Lithuania,Latvia,4.0018987191588
60,Lithuania,Poland,7.6350976070069
60,Lithuania,Sweden,4.9618151577507
60,Luxembourg,Belgium,19.964578731607702
60,Luxembourg,Germany,17.250005026226802
60,Montenegro,Albania,0.90005493728
60,Montenegro,Bosnia Herzegovina,1.400006300723
60,Montenegro,Italy,1.2000225995641
60,Montenegro,Serbia,2.9000019651624
60,Netherlands,Belgium,16.3034399061062
60,Netherlands,Denmark,0.6999986882034
60,Netherlands,Germany,37.1312249953416
60,Netherlands,Norway,11.0902971065226
60,Netherlands,United Kingdom,39.9998119836778
60,North Macedonia,Albania,0.6999981168107
60,North Macedonia,Bulgaria,0.7000080308374
60,North Macedonia,Greece,1.2140365321248001
60,North Macedonia,Serbia,1.8999982279579
60,Norway,Denmark,1.7000024889363001
60,Norway,Finland,1.9992834092445
60,Norway,Germany,13.9999100596649
60,Norway,Netherlands,11.0902971065226
60,Norway,Sweden,34.2426085563652
60,Norway,United Kingdom,27.7543397362744
60,Poland,Czechia,9.520886909121
60,Poland,Denmark,15.1144789789223
60,Poland,Germany,35.696956739832
60,Poland,Lithuania,7.6350976070069
60,Poland,Slovakia,1.9693483943538999
60,Poland,Sweden,0.7159179653077
60,Portugal,Spain,32.1129120054848
60,Romania,Bulgaria,7.218113894218799
60,Romania,Hungary,13.999614673174499
60,Romania,Serbia,3.7342174597830002
60,Serbia,Albania,0.8999998171681
60,Serbia,Bosnia Herzegovina,3.1000098345881
60,Serbia,Bulgaria,1.9553980343296
60,Serbia,Croatia,0.6999989644186
60,Serbia,Hungary,3.9386839807085
60,Serbia,Montenegro,2.9000019651624
60,Serbia,North Macedonia,1.8999982279579
60,Serbia,Romania,3.7342174597830002
60,Slovakia,Czechia,9.1048228768593
60,Slovakia,Hungary,5.4000185075355995
60,Slovakia,Poland,1.9693483943538999
60,Slovenia,Austria,1.6000004520715
60,Slovenia,Croatia,8.9520542206258
60,Slovenia,Hungary,1.0047811408589
60,Slovenia,Italy,7.1390058629071005
60,Spain,France,29.5581735487312
60,Spain,Portugal,32.1129120054848
60,Sweden,Denmark,7.5176976666408
60,Sweden,Finland,19.9047647231481
60,Sweden,Germany,2.6000115007869
60,Sweden,Lithuania,4.9618151577507
60,Sweden,Norway,34.2426085563652
60,Sweden,Poland,0.7159179653077
60,Switzerland,Austria,2.4000300841034
60,Switzerland,France,29.2232622826727
60,Switzerland,Germany,8.5401624405706
60,Switzerland,Italy,13.9303105988642
60,United Kingdom,Belgium,16.7859133469717
60,United Kingdom,Denmark,13.9999635528909
60,United Kingdom,France,41.2119684746016
60,United Kingdom,Germany,13.9999059564849
60,United Kingdom,Iceland,12.5840417599219
60,United Kingdom,Ireland,12.7498286631792
60,United Kingdom,Netherlands,39.9998119836778
60,United Kingdom,Norway,27.7543397362744
61,Albania,Greece,0.799999273304
61,Albania,Montenegro,0.9000087951478001
61,Albania,North Macedonia,0.6999989578319
61,Albania,Serbia,0.8999983437449
61,Austria,Czechia,6.3792363030804005
61,Austria,Germany,22.675996325089198
61,Austria,Hungary,15.999709667603199
61,Austria,Italy,2.3000283405396
61,Austria,Slovenia,1.6000029903772002
61,Austria,Switzerland,2.3999952738153003
61,Belgium,France,46.2945212230145
61,Belgium,Germany,2.0000040671698
61,Belgium,Luxembourg,16.5353931273821
61,Belgium,Netherlands,17.1630458220164
61,Belgium,United Kingdom,9.056500495331099
61,Bosnia Herzegovina,Croatia,3.9999966964909
61,Bosnia Herzegovina,Montenegro,1.3999960177988
61,Bosnia Herzegovina,Serbia,3.0999981521962003
61,Bulgaria,Greece,4.0203822112463
61,Bulgaria,North Macedonia,0.7000039251503001
61,Bulgaria,Romania,8.4297496030543
61,Bulgaria,Serbia,0.9000282661456
61,Croatia,Bosnia Herzegovina,3.9999966964909
61,Croatia,Hungary,7.6035862055548
61,Croatia,Serbia,0.6999986303044
61,Croatia,Slovenia,3.3999969834536
61,Cyprus,Greece,2.0000024063115
61,Czechia,Austria,6.3792363030804005
61,Czechia,Germany,10.5903543308096
61,Czechia,Poland,15.6633820927825
61,Czechia,Slovakia,6.929724963704
61,Denmark,Germany,31.948743453911703
61,Denmark,Netherlands,0.6999959746038
61,Denmark,Norway,1.7000160306585
61,Denmark,Poland,0.5999994236321
61,Denmark,Sweden,11.540684506222199
61,Denmark,United Kingdom,13.999910862648699
61,Estonia,Finland,1.0549302377785
61,Estonia,Latvia,1.4549942686668
61,Finland,Estonia,1.0549302377785
61,Finland,Norway,1.9999662213302
61,Finland,Sweden,21.946932493118403
61,France,Belgium,46.2945212230145
61,France,Germany,37.713640683321906
61,France,Ireland,27.9996923932869
61,France,Italy,39.8672264442349
61,France,Spain,30.0643446666801
61,France,Switzerland,24.6460327835742
61,France,United Kingdom,28.4562065700962
61,Germany,Austria,22.675996325089198
61,Germany,Belgium,2.0000040671698
61,Germany,Czechia,10.5903543308096
61,Germany,Denmark,31.948743453911703
61,Germany,France,37.713640683321906
61,Germany,Luxembourg,13.9596918547045
61,Germany,Netherlands,40.9475305496005
61,Germany,Norway,13.999913925153601
61,Germany,Poland,25.579762970097402
61,Germany,Sweden,2.6000032696682998
61,Germany,Switzerland,9.019915613617501
61,Germany,United Kingdom,13.9997853258708
61,Greece,Albania,0.799999273304
61,Greece,Bulgaria,4.0203822112463
61,Greece,Cyprus,2.0000024063115
61,Greece,Italy,1.5808499296454999
61,Greece,North Macedonia,2.2752500136599
61,Hungary,Austria,15.999709667603199
61,Hungary,Croatia,7.6035862055548
61,Hungary,Romania,9.2835280784113
61,Hungary,Serbia,10.5112450391913
61,Hungary,Slovakia,11.9680816915147
61,Hungary,Slovenia,25.761046544179397
61,Iceland,United Kingdom,2.1672625400435
61,Ireland,France,27.9996923932869
61,Ireland,United Kingdom,12.749957826434699
61,Italy,Austria,2.3000283405396
61,Italy,France,39.8672264442349
61,Italy,Greece,1.5808499296454999
61,Italy,Montenegro,1.2000056266984
61,Italy,Slovenia,25.095353240787503
61,Italy,Switzerland,8.5000649534796
61,Latvia,Estonia,1.4549942686668
61,Latvia,Lithuania,2.4179193150705003
61,Lithuania,Latvia,2.4179193150705003
61,Lithuania,Poland,10.0228060924308
61,Lithuania,Sweden,9.1034298109439
61,Luxembourg,Belgium,16.5353931273821
61,Luxembourg,Germany,13.9596918547045
61,Montenegro,Albania,0.9000087951478001
61,Montenegro,Bosnia Herzegovina,1.3999960177988
61,Montenegro,Italy,1.2000056266984
61,Montenegro,Serbia,2.900001112288
61,Netherlands,Belgium,17.1630458220164
61,Netherlands,Denmark,0.6999959746038
61,Netherlands,Germany,40.9475305496005
61,Netherlands,Norway,13.1749644495134
61,Netherlands,United Kingdom,34.958964635886
61,North Macedonia,Albania,0.6999989578319
61,North Macedonia,Bulgaria,0.7000039251503001
61,North Macedonia,Greece,2.2752500136599
61,North Macedonia,Serbia,1.9000012965745001
61,Norway,Denmark,1.7000160306585
61,Norway,Finland,1.9999662213302
61,Norway,Germany,13.999913925153601
61,Norway,Netherlands,13.1749644495134
61,Norway,Sweden,43.6177641106713
61,Norway,United Kingdom,33.9993353483361
61,Poland,Czechia,15.6633820927825
61,Poland,Denmark,0.5999994236321
61,Poland,Germany,25.579762970097402
61,Poland,Lithuania,10.0228060924308
61,Poland,Slovakia,3.9734494511714002
61,Poland,Sweden,1.8547950963225
61,Portugal,Spain,16.3946708987419
61,Romania,Bulgaria,8.4297496030543
61,Romania,Hungary,9.2835280784113
61,Romania,Serbia,2.5000015165181
61,Serbia,Albania,0.8999983437449
61,Serbia,Bosnia Herzegovina,3.0999981521962003
61,Serbia,Bulgaria,0.9000282661456
61,Serbia,Croatia,0.6999986303044
61,Serbia,Hungary,10.5112450391913
61,Serbia,Montenegro,2.900001112288
61,Serbia,North Macedonia,1.9000012965745001
61,Serbia,Romania,2.5000015165181
61,Slovakia,Czechia,6.929724963704
61,Slovakia,Hungary,11.9680816915147
61,Slovakia,Poland,3.9734494511714002
61,Slovenia,Austria,1.6000029903772002
61,Slovenia,Croatia,3.3999969834536
61,Slovenia,Hungary,25.761046544179397
61,Slovenia,Italy,25.095353240787503
61,Spain,France,30.0643446666801
61,Spain,Portugal,16.3946708987419
61,Sweden,Denmark,11.540684506222199
61,Sweden,Finland,21.946932493118403
61,Sweden,Germany,2.6000032696682998
61,Sweden,Lithuania,9.1034298109439
61,Sweden,Norway,43.6177641106713
61,Sweden,Poland,1.8547950963225
61,Switzerland,Austria,2.3999952738153003
61,Switzerland,France,24.6460327835742
61,Switzerland,Germany,9.019915613617501
61,Switzerland,Italy,8.5000649534796
61,United Kingdom,Belgium,9.056500495331099
61,United Kingdom,Denmark,13.999910862648699
61,United Kingdom,France,28.4562065700962
61,United Kingdom,Germany,13.9997853258708
61,United Kingdom,Iceland,2.1672625400435
61,United Kingdom,Ireland,12.749957826434699
61,United Kingdom,Netherlands,34.958964635886
61,United Kingdom,Norway,33.9993353483361
62,Albania,Greece,0.7999983902904001
62,Albania,Montenegro,0.9000001367191
62,Albania,North Macedonia,0.699998493682
62,Albania,Serbia,1.6228453537635
62,Austria,Czechia,4.154876842226099
62,Austria,Germany,23.5096314085372
62,Austria,Hungary,15.9999474524107
62,Austria,Italy,2.3000045138117
62,Austria,Slovenia,1.5999979240683
62,Austria,Switzerland,2.3999970822918
62,Belgium,France,34.1174914209435
62,Belgium,Germany,2.0000027432195
62,Belgium,Luxembourg,2.6047501328428
62,Belgium,Netherlands,10.996778908016799
62,Belgium,United Kingdom,14.5997354717753
62,Bosnia Herzegovina,Croatia,3.9999984491389
62,Bosnia Herzegovina,Montenegro,1.3999982623473002
62,Bosnia Herzegovina,Serbia,3.0999984858992
62,Bulgaria,Greece,6.1942639756457
62,Bulgaria,North Macedonia,0.7000072945843
62,Bulgaria,Romania,14.5369831044116
62,Bulgaria,Serbia,2.2099206045874
62,Croatia,Bosnia Herzegovina,3.9999984491389
62,Croatia,Hungary,3.2413136045026
62,Croatia,Serbia,0.6999986328504
62,Croatia,Slovenia,3.8227222441368
62,Cyprus,Greece,1.9999996467663
62,Czechia,Austria,4.154876842226099
